panel,controller,wave,band,freq_Hz,t_ms,setpoint_nm,displacement_nm
a,PID,Sine,normal bandwidth,20,0,1000,0
a,PID,Sine,normal bandwidth,20,0.11,1000,0
a,PID,Sine,normal bandwidth,20,0.22,1000,0
a,PID,Sine,normal bandwidth,20,0.33,1000,0
a,PID,Sine,normal bandwidth,20,0.44,1000,0
a,PID,Sine,normal bandwidth,20,0.55,1000,0
a,PID,Sine,normal bandwidth,20,0.66,1000,0
a,PID,Sine,normal bandwidth,20,0.77,1000,0
a,PID,Sine,normal bandwidth,20,0.88,1000,0
a,PID,Sine,normal bandwidth,20,0.99,1000,0
a,PID,Sine,normal bandwidth,20,1.1,1000,604.210861298986
a,PID,Sine,normal bandwidth,20,1.21,1000,607.986568111295
a,PID,Sine,normal bandwidth,20,1.32,1000,607.99995238611
a,PID,Sine,normal bandwidth,20,1.43,1000,607.999999831217
a,PID,Sine,normal bandwidth,20,1.54,1000,607.999999999402
a,PID,Sine,normal bandwidth,20,1.65,1000,607.999999999998
a,PID,Sine,normal bandwidth,20,1.76,1000,607.999999999999
a,PID,Sine,normal bandwidth,20,1.87,1000,607.999999999999
a,PID,Sine,normal bandwidth,20,1.98,1000,607.999999999999
a,PID,Sine,normal bandwidth,20,2.09,1000,638.020238492809
a,PID,Sine,normal bandwidth,20,2.2,1000,638.334880676123
a,PID,Sine,normal bandwidth,20,2.31,1000,638.335996032177
a,PID,Sine,normal bandwidth,20,2.42,1000,638.335999985935
a,PID,Sine,normal bandwidth,20,2.53,1000,638.335999999951
a,PID,Sine,normal bandwidth,20,2.64,1000,638.336
a,PID,Sine,normal bandwidth,20,2.75,1000,638.336
a,PID,Sine,normal bandwidth,20,2.86,1000,638.336
a,PID,Sine,normal bandwidth,20,2.97,1000,638.336
a,PID,Sine,normal bandwidth,20,3.08,1000,774.286452650543
a,PID,Sine,normal bandwidth,20,3.19,1000,776.683185741545
a,PID,Sine,normal bandwidth,20,3.3,1000,776.691681775783
a,PID,Sine,normal bandwidth,20,3.41,1000,776.691711892861
a,PID,Sine,normal bandwidth,20,3.52,1000,776.691711999621
a,PID,Sine,normal bandwidth,20,3.63,1000,776.691711999999
a,PID,Sine,normal bandwidth,20,3.74,1000,776.691712
a,PID,Sine,normal bandwidth,20,3.85,1000,776.691712
a,PID,Sine,normal bandwidth,20,3.96,1000,776.691712
a,PID,Sine,normal bandwidth,20,4.07,1000,835.479077461653
a,PID,Sine,normal bandwidth,20,4.18,1000,837.230807412054
a,PID,Sine,normal bandwidth,20,4.29,1000,837.237017013653
a,PID,Sine,normal bandwidth,20,4.4,1000,837.237039025694
a,PID,Sine,normal bandwidth,20,4.51,1000,837.237039103723
a,PID,Sine,normal bandwidth,20,4.62,1000,837.237039104
a,PID,Sine,normal bandwidth,20,4.73,1000,837.237039104
a,PID,Sine,normal bandwidth,20,4.84,1000,837.237039104
a,PID,Sine,normal bandwidth,20,4.95,1000,837.237039104
a,PID,Sine,normal bandwidth,20,5.06,1000,887.20226273198
a,PID,Sine,normal bandwidth,20,5.17,1000,889.739768374979
a,PID,Sine,normal bandwidth,20,5.28,1000,889.748763425326
a,PID,Sine,normal bandwidth,20,5.39,1000,889.748795311336
a,PID,Sine,normal bandwidth,20,5.5,1000,889.748795424367
a,PID,Sine,normal bandwidth,20,5.61,1000,889.748795424768
a,PID,Sine,normal bandwidth,20,5.72,1000,889.748795424768
a,PID,Sine,normal bandwidth,20,5.83,1000,889.748795424768
a,PID,Sine,normal bandwidth,20,5.94,1000,889.748795424768
a,PID,Sine,normal bandwidth,20,6.05,1000,920.239586467084
a,PID,Sine,normal bandwidth,20,6.16,1000,922.917306086125
a,PID,Sine,normal bandwidth,20,6.27,1000,922.926798172518
a,PID,Sine,normal bandwidth,20,6.38,1000,922.926831820441
a,PID,Sine,normal bandwidth,20,6.49,1000,922.926831939718
a,PID,Sine,normal bandwidth,20,6.6,1000,922.926831940141
a,PID,Sine,normal bandwidth,20,6.71,1000,922.926831940141
a,PID,Sine,normal bandwidth,20,6.82,1000,922.926831940141
a,PID,Sine,normal bandwidth,20,6.93,1000,922.926831940141
a,PID,Sine,normal bandwidth,20,7.04,1000,943.618152659995
a,PID,Sine,normal bandwidth,20,7.15,1000,946.843593224918
a,PID,Sine,normal bandwidth,20,7.26,1000,946.85502689418
a,PID,Sine,normal bandwidth,20,7.37,1000,946.855067424702
a,PID,Sine,normal bandwidth,20,7.48,1000,946.855067568377
a,PID,Sine,normal bandwidth,20,7.59,1000,946.855067568886
a,PID,Sine,normal bandwidth,20,7.7,1000,946.855067568887
a,PID,Sine,normal bandwidth,20,7.81,1000,946.855067568887
a,PID,Sine,normal bandwidth,20,7.92,1000,946.855067568887
a,PID,Sine,normal bandwidth,20,8.03,1000,959.457533589869
a,PID,Sine,normal bandwidth,20,8.14,1000,963.122928072461
a,PID,Sine,normal bandwidth,20,8.25,1000,963.135921307768
a,PID,Sine,normal bandwidth,20,8.36,1000,963.135967366702
a,PID,Sine,normal bandwidth,20,8.47,1000,963.135967529973
a,PID,Sine,normal bandwidth,20,8.58,1000,963.135967530552
a,PID,Sine,normal bandwidth,20,8.69,1000,963.135967530553
a,PID,Sine,normal bandwidth,20,8.8,1000,963.135967530553
a,PID,Sine,normal bandwidth,20,8.91,1000,963.135967530553
a,PID,Sine,normal bandwidth,20,9.02,1000,970.208723644411
a,PID,Sine,normal bandwidth,20,9.13,1000,974.479958620867
a,PID,Sine,normal bandwidth,20,9.24,1000,974.495099463514
a,PID,Sine,normal bandwidth,20,9.35,1000,974.495153135371
a,PID,Sine,normal bandwidth,20,9.46,1000,974.495153325629
a,PID,Sine,normal bandwidth,20,9.57,1000,974.495153326304
a,PID,Sine,normal bandwidth,20,9.68,1000,974.495153326305
a,PID,Sine,normal bandwidth,20,9.79,1000,974.495153326305
a,PID,Sine,normal bandwidth,20,9.9,1000,974.495153326305
a,PID,Sine,normal bandwidth,20,10.01,1000,977.393712515469
a,PID,Sine,normal bandwidth,20,10.12,1000,982.316867472008
a,PID,Sine,normal bandwidth,20,10.23,1000,982.33431926638
a,PID,Sine,normal bandwidth,20,10.34,1000,982.33438113019
a,PID,Sine,normal bandwidth,20,10.45,1000,982.334381349488
a,PID,Sine,normal bandwidth,20,10.56,1000,982.334381350265
a,PID,Sine,normal bandwidth,20,10.67,1000,982.334381350267
a,PID,Sine,normal bandwidth,20,10.78,1000,982.334381350267
a,PID,Sine,normal bandwidth,20,10.89,1000,982.334381350267
a,PID,Sine,normal bandwidth,20,11,1000,982.334381350267
a,PID,Sine,normal bandwidth,20,11.11,1000,987.74978660025
a,PID,Sine,normal bandwidth,20,11.22,1000,987.769997481974
a,PID,Sine,normal bandwidth,20,11.33,1000,987.770069126306
a,PID,Sine,normal bandwidth,20,11.44,1000,987.770069380274
a,PID,Sine,normal bandwidth,20,11.55,1000,987.770069381174
a,PID,Sine,normal bandwidth,20,11.66,1000,987.770069381176
a,PID,Sine,normal bandwidth,20,11.77,1000,987.770069381176
a,PID,Sine,normal bandwidth,20,11.88,1000,987.770069381176
a,PID,Sine,normal bandwidth,20,11.99,1000,987.770069381176
a,PID,Sine,normal bandwidth,20,12.1,1000,991.507977278831
a,PID,Sine,normal bandwidth,20,12.21,1000,991.531335422845
a,PID,Sine,normal bandwidth,20,12.32,1000,991.531418223717
a,PID,Sine,normal bandwidth,20,12.43,1000,991.531418517233
a,PID,Sine,normal bandwidth,20,12.54,1000,991.531418518274
a,PID,Sine,normal bandwidth,20,12.65,1000,991.531418518276
a,PID,Sine,normal bandwidth,20,12.76,1000,991.531418518276
a,PID,Sine,normal bandwidth,20,12.87,1000,991.531418518276
a,PID,Sine,normal bandwidth,20,12.98,1000,991.531418518276
a,PID,Sine,normal bandwidth,20,13.09,1000,994.109374804392
a,PID,Sine,normal bandwidth,20,13.2,1000,994.136394369694
a,PID,Sine,normal bandwidth,20,13.31,1000,994.136490149718
a,PID,Sine,normal bandwidth,20,13.42,1000,994.136490489242
a,PID,Sine,normal bandwidth,20,13.53,1000,994.136490490446
a,PID,Sine,normal bandwidth,20,13.64,1000,994.136490490449
a,PID,Sine,normal bandwidth,20,13.75,1000,994.136490490449
a,PID,Sine,normal bandwidth,20,13.86,1000,994.136490490449
a,PID,Sine,normal bandwidth,20,13.97,1000,994.136490490449
a,PID,Sine,normal bandwidth,20,14.08,1000,995.908685340681
a,PID,Sine,normal bandwidth,20,14.19,1000,995.939928179218
a,PID,Sine,normal bandwidth,20,14.3,1000,995.940038930068
a,PID,Sine,normal bandwidth,20,14.41,1000,995.940039322662
a,PID,Sine,normal bandwidth,20,14.52,1000,995.940039324054
a,PID,Sine,normal bandwidth,20,14.63,1000,995.940039324058
a,PID,Sine,normal bandwidth,20,14.74,1000,995.940039324058
a,PID,Sine,normal bandwidth,20,14.85,1000,995.940039324058
a,PID,Sine,normal bandwidth,20,14.96,1000,995.940039324058
a,PID,Sine,normal bandwidth,20,15.07,1000,997.152624611168
a,PID,Sine,normal bandwidth,20,15.18,1000,997.188756898236
a,PID,Sine,normal bandwidth,20,15.29,1000,997.188884981396
a,PID,Sine,normal bandwidth,20,15.4,1000,997.18888543543
a,PID,Sine,normal bandwidth,20,15.51,1000,997.18888543704
a,PID,Sine,normal bandwidth,20,15.62,1000,997.188885437044
a,PID,Sine,normal bandwidth,20,15.73,1000,997.188885437044
a,PID,Sine,normal bandwidth,20,15.84,1000,997.188885437044
a,PID,Sine,normal bandwidth,20,15.95,1000,997.188885437044
a,PID,Sine,normal bandwidth,20,16.06,1000,998.011638741732
a,PID,Sine,normal bandwidth,20,16.17,1000,998.053422626639
a,PID,Sine,normal bandwidth,20,16.28,1000,998.053570743807
a,PID,Sine,normal bandwidth,20,16.39,1000,998.053571268858
a,PID,Sine,normal bandwidth,20,16.5,1000,998.05357127072
a,PID,Sine,normal bandwidth,20,16.61,1000,998.053571270725
a,PID,Sine,normal bandwidth,20,16.72,1000,998.053571270725
a,PID,Sine,normal bandwidth,20,16.83,1000,998.053571270725
a,PID,Sine,normal bandwidth,20,16.94,1000,998.053571270725
a,PID,Sine,normal bandwidth,20,17.05,1000,998.603795211851
a,PID,Sine,normal bandwidth,20,17.16,1000,998.652116209491
a,PID,Sine,normal bandwidth,20,17.27,1000,998.652287499674
a,PID,Sine,normal bandwidth,20,17.38,1000,998.652288106871
a,PID,Sine,normal bandwidth,20,17.49,1000,998.652288109023
a,PID,Sine,normal bandwidth,20,17.6,1000,998.65228810903
a,PID,Sine,normal bandwidth,20,17.71,1000,998.65228810903
a,PID,Sine,normal bandwidth,20,17.82,1000,998.65228810903
a,PID,Sine,normal bandwidth,20,17.93,1000,998.65228810903
a,PID,Sine,normal bandwidth,20,18.04,1000,999.010760892456
a,PID,Sine,normal bandwidth,20,18.15,1000,999.066640972453
a,PID,Sine,normal bandwidth,20,18.26,1000,999.066839058371
a,PID,Sine,normal bandwidth,20,18.37,1000,999.066839760553
a,PID,Sine,normal bandwidth,20,18.48,1000,999.066839763043
a,PID,Sine,normal bandwidth,20,18.59,1000,999.06683976305
a,PID,Sine,normal bandwidth,20,18.7,1000,999.06683976305
a,PID,Sine,normal bandwidth,20,18.81,1000,999.06683976305
a,PID,Sine,normal bandwidth,20,18.92,1000,999.06683976305
a,PID,Sine,normal bandwidth,20,19.03,1000,999.28902517467
a,PID,Sine,normal bandwidth,20,19.14,1000,999.353647224077
a,PID,Sine,normal bandwidth,20,19.25,1000,999.353876298873
a,PID,Sine,normal bandwidth,20,19.36,1000,999.353877110907
a,PID,Sine,normal bandwidth,20,19.47,1000,999.353877113785
a,PID,Sine,normal bandwidth,20,19.58,1000,999.353877113794
a,PID,Sine,normal bandwidth,20,19.69,1000,999.353877113794
a,PID,Sine,normal bandwidth,20,19.8,1000,999.353877113794
a,PID,Sine,normal bandwidth,20,19.91,1000,999.353877113794
a,PID,Sine,normal bandwidth,20,20.02,1000.7539814431,999.477625212106
a,PID,Sine,normal bandwidth,20,20.13,1004.90066655598,999.552356645974
a,PID,Sine,normal bandwidth,20,20.24,1009.04641528626,999.552621556915
a,PID,Sine,normal bandwidth,20,20.35,1013.19043549536,999.552622495982
a,PID,Sine,normal bandwidth,20,20.46,1017.33193537499,999.552622499311
a,PID,Sine,normal bandwidth,20,20.57,1021.47012359843,999.552622499322
a,PID,Sine,normal bandwidth,20,20.68,1025.60420947169,999.552622499322
a,PID,Sine,normal bandwidth,20,20.79,1029.73340308468,999.552622499322
a,PID,Sine,normal bandwidth,20,20.9,1033.85691546204,999.552622499322
a,PID,Sine,normal bandwidth,20,21.01,1037.97395871397,1008.05629216829
a,PID,Sine,normal bandwidth,20,21.12,1042.08374618672,1022.49963479039
a,PID,Sine,normal bandwidth,20,21.23,1046.18549261293,1022.55083412246
a,PID,Sine,normal bandwidth,20,21.34,1050.27841426166,1022.55101561588
a,PID,Sine,normal bandwidth,20,21.45,1054.36172908814,1022.55101625924
a,PID,Sine,normal bandwidth,20,21.56,1058.43465688321,1022.55101626153
a,PID,Sine,normal bandwidth,20,21.67,1062.49641942238,1022.55101626153
