panel,controller,wave,band,freq_Hz,t_ms,setpoint_nm,displacement_nm
a,PID,Sine,normal bandwidth,20,10.56,1000,999.867109917591
a,PID,Sine,normal bandwidth,20,10.67,1000,999.897047704283
a,PID,Sine,normal bandwidth,20,10.78,1000,999.926985490976
a,PID,Sine,normal bandwidth,20,10.89,1000,999.956923277668
a,PID,Sine,normal bandwidth,20,11,1000,999.98686106436
a,PID,Sine,normal bandwidth,20,11.11,1000,999.921105769072
a,PID,Sine,normal bandwidth,20,11.22,1000,999.922019632236
a,PID,Sine,normal bandwidth,20,11.33,1000,999.923183125534
a,PID,Sine,normal bandwidth,20,11.44,1000,999.924347503731
a,PID,Sine,normal bandwidth,20,11.55,1000,999.925511885065
a,PID,Sine,normal bandwidth,20,11.66,1000,999.92667626641
a,PID,Sine,normal bandwidth,20,11.77,1000,999.927840647756
a,PID,Sine,normal bandwidth,20,11.88,1000,999.929005029101
a,PID,Sine,normal bandwidth,20,11.99,1000,999.930169410446
a,PID,Sine,normal bandwidth,20,12.1,1000,999.947192642017
a,PID,Sine,normal bandwidth,20,12.21,1000,999.953339850682
a,PID,Sine,normal bandwidth,20,12.32,1000,999.959415892835
a,PID,Sine,normal bandwidth,20,12.43,1000,999.965491682715
a,PID,Sine,normal bandwidth,20,12.54,1000,999.971567471701
a,PID,Sine,normal bandwidth,20,12.65,1000,999.977643260683
a,PID,Sine,normal bandwidth,20,12.76,1000,999.983719049666
a,PID,Sine,normal bandwidth,20,12.87,1000,999.989794838648
a,PID,Sine,normal bandwidth,20,12.98,1000,999.995870627631
a,PID,Sine,normal bandwidth,20,13.09,1000,999.983776431761
a,PID,Sine,normal bandwidth,20,13.2,1000,999.983902880671
a,PID,Sine,normal bandwidth,20,13.31,1000,999.984169895723
a,PID,Sine,normal bandwidth,20,13.42,1000,999.98443740906
a,PID,Sine,normal bandwidth,20,13.53,1000,999.984704924163
a,PID,Sine,normal bandwidth,20,13.64,1000,999.984972439272
a,PID,Sine,normal bandwidth,20,13.75,1000,999.985239954381
a,PID,Sine,normal bandwidth,20,13.86,1000,999.98550746949
a,PID,Sine,normal bandwidth,20,13.97,1000,999.9857749846
a,PID,Sine,normal bandwidth,20,14.08,1000,999.988959959171
a,PID,Sine,normal bandwidth,20,14.19,1000,999.99023235782
a,PID,Sine,normal bandwidth,20,14.3,1000,999.991465722334
a,PID,Sine,normal bandwidth,20,14.41,1000,999.992698948478
a,PID,Sine,normal bandwidth,20,14.52,1000,999.993932174131
a,PID,Sine,normal bandwidth,20,14.63,1000,999.995165399783
a,PID,Sine,normal bandwidth,20,14.74,1000,999.996398625435
a,PID,Sine,normal bandwidth,20,14.85,1000,999.997631851087
a,PID,Sine,normal bandwidth,20,14.96,1000,999.998865076739
a,PID,Sine,normal bandwidth,20,15.07,1000,999.996694392279
a,PID,Sine,normal bandwidth,20,15.18,1000,999.99667556862
a,PID,Sine,normal bandwidth,20,15.29,1000,999.996735906412
a,PID,Sine,normal bandwidth,20,15.4,1000,999.996796524819
a,PID,Sine,normal bandwidth,20,15.51,1000,999.996857144219
a,PID,Sine,normal bandwidth,20,15.62,1000,999.996917763624
a,PID,Sine,normal bandwidth,20,15.73,1000,999.996978383028
a,PID,Sine,normal bandwidth,20,15.84,1000,999.997039002433
a,PID,Sine,normal bandwidth,20,15.95,1000,999.997099621838
a,PID,Sine,normal bandwidth,20,16.06,1000,999.997685095423
a,PID,Sine,normal bandwidth,20,16.17,1000,999.997956908681
a,PID,Sine,normal bandwidth,20,16.28,1000,999.998207329923
a,PID,Sine,normal bandwidth,20,16.39,1000,999.998457675334
a,PID,Sine,normal bandwidth,20,16.5,1000,999.998708020476
a,PID,Sine,normal bandwidth,20,16.61,1000,999.998958365617
a,PID,Sine,normal bandwidth,20,16.72,1000,999.999208710758
a,PID,Sine,normal bandwidth,20,16.83,1000,999.999459055899
a,PID,Sine,normal bandwidth,20,16.94,1000,999.99970940104
a,PID,Sine,normal bandwidth,20,17.05,1000,999.999344320849
a,PID,Sine,normal bandwidth,20,17.16,1000,999.999313162293
a,PID,Sine,normal bandwidth,20,17.27,1000,999.999326589526
